Id,SalePrice
2735,137789.95432920585
2736,133439.98263270763
2737,122530.00213629351
2738,132075.58141484775
2739,154415.85321815877
2740,135565.27099284658
2741,156225.87330760335
2742,141129.29976731917
2743,153482.49435079657
2744,162640.0070243716
2745,140562.9251539627
2746,145598.6679208579
2747,149708.04270056193
2748,110452.49021863367
2749,122101.0593751723
2750,112737.22195523401
2751,135431.84401575703
2752,197470.1765178783
2753,143982.70515464921
2754,226493.7866572499
2755,139326.19541199657
2756,86833.02119214117
2757,73074.747166724
2758,75590.93400225736
2759,173053.7813112132
2760,134519.09592238144
2761,140427.92673355894
2762,140993.2674194203
2763,179420.6202772974
2764,141906.20040297107
2765,283895.5201697729
2766,123829.0567612052
2767,79096.86039698956
2768,134511.39338482067
2769,143929.24510900554
2770,139609.86122674972
2771,98131.1843378414
2772,102262.81359554088
2773,178691.50255699723
2774,153781.50503937964
2775,115026.27443469467
2776,148250.57798001758
2777,144942.0509128641
2778,104085.34198938339
2779,134238.98189818638
2780,99257.69715829036
2781,81768.2339666026
2782,87859.2902816775
2783,90482.01031133148
2784,120722.15041555138
2785,138527.70591873425
2786,51466.848422551586
2787,135522.29088027938
2788,57654.45189687563
2789,168371.17285553797
2790,90655.82457019802
2791,115022.51462013077
2792,79081.59908129112
2793,162238.48717160884
2794,85873.10186479572
2795,127861.35049255891
2796,101044.38526413683
2797,221353.8487465015
2798,111303.78099139786
2799,109560.00714578043
2800,62795.58980228269
2801,110111.87587488093
2802,135212.96135306836
2803,193013.88741615036
2804,126597.88127589569
2805,105745.25797818555
2806,74572.6200715492
2807,190131.39372967044
2808,156317.59047672752
2809,133247.21806930675
2810,128000.00122280465
2811,156476.11406654696
2812,180206.00507923134
2813,157117.45940144424
2814,159761.52059888875
2815,107921.63121565647
2816,226873.57942025742
2817,154669.1064759923
2818,127570.70939047931
2819,151860.03148084664
2820,136539.4326720527
2821,88395.86348003737
2822,180117.45585624734
2823,353015.96395905886
2824,182418.29883767111
2825,140662.11552163603
2826,134043.89087280538
2827,135050.55084967706
2828,231562.18191185972
2829,201625.7055025291
2830,228451.35570648557
2831,181618.56259434106
2832,259265.0732654271
2833,320768.0551869925
2834,230758.96415148978
2835,229249.16021692829
2836,185521.5747375185
2837,166788.98593410966
2838,152112.85186268197
2839,166993.9674831269
2840,210878.60939152632
2841,201499.54048347042
2842,227531.8570019615
2843,152266.70572822395
2844,183556.74490637786
2845,128089.88029300957
2846,203938.33278747753
2847,214867.15030287427
2848,213131.478763384
2849,198835.59558327397
2850,265144.5576891309
2851,211292.04579976044
2852,229188.24115391687
2853,228874.07833621494
2854,135902.64788795292
2855,208029.85987560754
2856,198028.83463754528
2857,187573.57521528186
2858,209770.7329070057
2859,73295.48168358702
2860,120674.13181806717
2861,129759.5076772251
2862,165658.84098742722
2863,140594.27298760723
2864,261872.6174239183
2865,139554.46956221655
2866,130628.14426278841
2867,82311.85915851529
2868,107389.172444736
2869,88983.58875389735
2870,117415.26717393199
2871,37390.2174358209
2872,28766.779505324084
2873,80461.94908091996
2874,160746.35739570542
2875,109826.2124742769
2876,147390.439791637
2877,154890.04751918546
2878,146972.94370660547
2879,153798.2998052152
2880,109834.185838631
2881,143999.67970026477
2882,201741.67161567142
2883,212145.471018271
2884,194539.6263094666
2885,193614.08921008982
2886,242915.6218732932
2887,117343.71163628972
2888,149791.78565997165
2889,33519.09431718418
2890,75195.43286745361
2891,152901.07950056164
2892,10641.752229184145
2893,82095.73875946185
2894,23610.51677502645
2895,333606.82495529077
2896,285210.15104297164
2897,227073.92872352357
2898,136875.29617286037
2899,208628.78583308455
2900,159639.6891439309
2901,205623.66450158454
2902,189182.45049179555
2903,313842.47616420046
2904,355467.69057358184
2905,77040.2011576728
2906,195564.69828786637
2907,104910.9540569408
2908,116107.3575107851
2909,134839.9009998929
2910,73123.08436082158
2911,68928.33771005878
2912,152069.39302732993
2913,67605.77803953906
2914,66610.36640713015
2915,77785.93520043913
2916,74438.66442106513
2917,184225.2470969467
2918,101595.89225921064
2919,217192.68993302406
